action_x,action_y,a_inc_x,a_inc_y,cur_vel_x,cur_vel_y,des_vel_x,des_vel_y,ori_goal,raidus,robot_pose_x,robot_pose_y,robot_ori,time_action,time_step
1.0,0.5600000023841858,1.0,0.5600000023841858,0.0,0.0,0.75,0.0,0.0,0.4,0.0,0.0,0.0,0.0028045177459716797,0.2
1.5506748107842063,-0.5109011504786665,0.949999988079071,-0.9599999785423279,0.6,0.45,0.75,-0.0,-0.01,0.4,0.14,0.05,0.64,0.033925533294677734,0.2
1.2396743420455503,0.6967327188505978,1.0,0.8600000143051147,0.24,-0.16,0.75,-0.0,-0.01,0.4,0.19,0.05,-0.6,0.03421282768249512,0.2
1.1686016568847863,-0.12355997659574858,1.0,-0.2800000011920929,0.17,0.16,0.75,-0.0,-0.01,0.4,0.24,0.05,0.75,0.009701967239379883,0.2
1.4536936033239314,0.5332650738886267,0.9900000095367432,0.6100000143051147,0.46,-0.08,0.75,-0.01,-0.01,0.4,0.32,0.08,-0.16,0.0027294158935546875,0.2
1.4997753126043705,-0.5433859589738093,0.9700000286102295,-0.9200000166893005,0.53,0.38,0.75,-0.01,-0.01,0.4,0.45,0.11,0.62,0.0026772022247314453,0.2
1.2431132850544804,0.6942276217555131,1.0,0.8700000047683716,0.24,-0.18,0.75,-0.01,-0.01,0.4,0.5,0.11,-0.63,0.009452581405639648,0.2
1.146881912627992,-0.09425869232238421,1.0,-0.23000000417232513,0.15,0.14,0.75,-0.01,-0.01,0.4,0.54,0.11,0.75,0.005736827850341797,0.2
1.4661155423182723,0.45842321533714636,0.9800000190734863,0.5199999809265137,0.49,-0.06,0.75,-0.01,-0.02,0.4,0.63,0.14,-0.13,0.002074003219604492,0.2
1.5489620301749907,-0.5605230330914008,0.9599999785423279,-0.9200000166893005,0.59,0.36,0.75,-0.02,-0.02,0.4,0.76,0.16,0.55,0.011138439178466797,0.2
1.2703149267991396,0.6804205325985099,0.9900000095367432,0.8899999856948853,0.28,-0.21,0.75,-0.02,-0.02,0.4,0.83,0.16,-0.64,0.044268131256103516,0.2
1.1408203611341907,-0.10244756048724277,1.0,-0.23000000417232513,0.14,0.13,0.75,-0.02,-0.02,0.4,0.86,0.16,0.74,0.010213375091552734,0.2
1.4654754793515068,0.4535652199361698,0.9800000190734863,0.5199999809265137,0.49,-0.07,0.75,-0.02,-0.03,0.4,0.95,0.19,-0.14,0.02800297737121582,0.2
1.5418387697726232,-0.5680573778691814,0.9599999785423279,-0.9200000166893005,0.58,0.35,0.75,-0.02,-0.03,0.4,1.09,0.22,0.54,0.06853413581848145,0.2
1.2690524119720343,0.6787424256050929,0.9900000095367432,0.8899999856948853,0.28,-0.21,0.75,-0.02,-0.03,0.4,1.15,0.22,-0.65,0.06505107879638672,0.2
1.1408203611341907,-0.10244756048724274,1.0,-0.23000000417232513,0.14,0.13,0.75,-0.02,-0.03,0.4,1.19,0.22,0.74,0.07671618461608887,0.2
1.4654754793515068,0.4135652282808201,0.9800000190734863,0.47999998927116394,0.49,-0.07,0.75,-0.03,-0.04,0.4,1.28,0.24,-0.14,0.016817808151245117,0.2
1.564203891039424,-0.5767769296027732,0.9599999785423279,-0.9100000262260437,0.6,0.33,0.75,-0.03,-0.04,0.4,1.41,0.27,0.5,0.017279386520385742,0.2
1.291126591062395,0.6682182212707588,0.9900000095367432,0.8999999761581421,0.3,-0.23,0.75,-0.03,-0.04,0.4,1.48,0.26,-0.66,0.0035097599029541016,0.2
1.141836263571708,-0.15357819003588066,1.0,-0.2800000011920929,0.14,0.13,0.75,-0.03,-0.04,0.4,1.52,0.27,0.73,0.012813091278076172,0.2
1.4406469580202823,0.4877106132701882,0.9900000095367432,0.5799999833106995,0.45,-0.09,0.75,-0.03,-0.05,0.4,1.6,0.29,-0.2,0.07163643836975098,0.2
1.5067347794099053,-0.5814088321581092,0.9700000286102295,-0.9300000071525574,0.54,0.35,0.75,-0.04,-0.05,0.4,1.73,0.31,0.58,0.06102466583251953,0.2
1.2448975917641831,0.6499337496621919,1.0,0.8399999737739563,0.24,-0.19,0.75,-0.04,-0.05,0.4,1.78,0.31,-0.66,0.0027730464935302734,0.2
1.1435922113847543,-0.16557621245846132,1.0,-0.28999999165534973,0.14,0.12,0.75,-0.04,-0.05,0.4,1.82,0.31,0.71,0.0110321044921875,0.2
1.4391127095228546,0.48051238251951983,0.9900000095367432,0.5799999833106995,0.45,-0.1,0.75,-0.04,-0.05,0.4,1.9,0.33,-0.22,0.012675046920776367,0.2
1.5103976334257156,-0.5800318259868997,0.9800000190734863,-0.9200000166893005,0.53,0.34,0.75,-0.04,-0.06,0.4,2.03,0.35,0.57,0.01082921028137207,0.2
1.2531894030079638,0.6643086087593655,1.0,0.8600000143051147,0.25,-0.2,0.75,-0.04,-0.06,0.4,2.09,0.35,-0.66,0.016354084014892578,0.2
1.1423408147792389,-0.20414655687131825,1.0,-0.33000001311302185,0.14,0.13,0.75,-0.04,-0.06,0.4,2.12,0.35,0.72,0.08541059494018555,0.2
1.4048769564543107,0.48696410514183647,0.9900000095367432,0.6000000238418579,0.41,-0.11,0.75,-0.05,-0.06,0.4,2.2,0.37,-0.27,0.008724689483642578,0.2
1.483188847948182,-0.5931957901320053,0.9800000190734863,-0.9200000166893005,0.5,0.33,0.75,-0.05,-0.07,0.4,2.32,0.39,0.58,0.05458974838256836,0.2
1.2429847164230634,0.6374943273293661,1.0,0.8299999833106995,0.24,-0.19,0.75,-0.05,-0.07,0.4,2.37,0.39,-0.67,0.008323907852172852,0.2
1.144829248888791,-0.2070183532351822,1.0,-0.33000001311302185,0.14,0.12,0.75,-0.05,-0.07,0.4,2.41,0.39,0.7,0.021596193313598633,0.2
1.414059203937735,0.5126381630885428,0.9900000095367432,0.6299999952316284,0.42,-0.12,0.75,-0.05,-0.07,0.4,2.49,0.4,-0.27,0.020591020584106445,0.2
1.4669480318701964,-0.5868609573862296,0.9800000190734863,-0.9200000166893005,0.49,0.33,0.75,-0.06,-0.08,0.4,2.6,0.42,0.6,0.030144214630126953,0.2
1.2283847007029867,0.6212811587330036,1.0,0.800000011920929,0.23,-0.18,0.75,-0.06,-0.08,0.4,2.66,0.42,-0.66,0.03309011459350586,0.2
1.1616939937878712,-0.29600354312112154,1.0,-0.4300000071525574,0.16,0.13,0.75,-0.06,-0.08,0.4,2.7,0.42,0.69,0.03674936294555664,0.2
1.3527549543710387,0.5367908943200732,0.9900000095367432,0.6800000071525574,0.36,-0.14,0.75,-0.06,-0.08,0.4,2.77,0.43,-0.38,0.05743765830993652,0.2
1.396357389216644,-0.5886691180838657,0.9900000095367432,-0.8799999952316284,0.41,0.29,0.75,-0.06,-0.09,0.4,2.87,0.45,0.62,0.11887407302856445,0.2
1.2123008198128498,0.593181640433076,1.0,0.7599999904632568,0.21,-0.17,0.75,-0.07,-0.09,0.4,2.92,0.44,-0.67,0.0016798973083496094,0.2
1.1724407664937868,-0.3733830733152137,1.0,-0.5099999904632568,0.17,0.14,0.75,-0.07,-0.09,0.4,2.96,0.44,0.67,0.05198192596435547,0.2
1.3222586115276858,0.5595338723770595,1.0,0.7200000286102295,0.32,-0.16,0.75,-0.07,-0.09,0.4,3.02,0.45,-0.46,0.02445816993713379,0.2
1.336880218311403,-0.5791778979384948,1.0,-0.8299999833106995,0.34,0.25,0.75,-0.07,-0.09,0.4,3.1,0.46,0.64,0.002721071243286133,0.2
1.2057163899439705,0.5810007425308218,1.0,0.7400000095367432,0.21,-0.16,0.75,-0.07,-0.09,0.4,3.15,0.46,-0.66,0.0028734207153320312,0.2
1.1895981355593677,-0.41285195791056173,1.0,-0.5600000023841858,0.19,0.15,0.75,-0.07,-0.1,0.4,3.2,0.46,0.66,0.029981374740600586,0.2
1.2977236670275545,0.5558031404190527,1.0,0.7200000286102295,0.3,-0.16,0.75,-0.07,-0.1,0.4,3.26,0.46,-0.5,0.026140213012695312,0.2
1.3132825320741126,-0.5577198994126883,1.0,-0.7900000214576721,0.31,0.23,0.75,-0.07,-0.1,0.4,3.33,0.47,0.64,0.08196711540222168,0.2
1.216565854628759,0.5587572594423836,1.0,0.7200000286102295,0.22,-0.16,0.75,-0.08,-0.1,0.4,3.39,0.47,-0.64,0.0017938613891601562,0.2
1.216565854628759,-0.4787572165270394,1.0,-0.6399999856948853,0.22,0.16,0.75,-0.08,-0.1,0.4,3.44,0.47,0.64,0.1119699478149414,0.2
1.2697531375164282,0.5578569251079051,1.0,0.7300000190734863,0.27,-0.17,0.75,-0.08,-0.1,0.4,3.5,0.47,-0.57,0.0029501914978027344,0.2
1.2646916001018165,-0.5429255138871538,1.0,-0.7400000095367432,0.26,0.2,0.75,-0.08,-0.11,0.4,3.56,0.47,0.64,0.022037744522094727,0.2
1.226905732717515,0.5559458044648949,1.0,0.7200000286102295,0.23,-0.16,0.75,-0.08,-0.11,0.4,3.61,0.47,-0.63,0.024508237838745117,0.2
1.2249207922583372,-0.49323481039887573,1.0,-0.6600000262260437,0.22,0.17,0.75,-0.08,-0.11,0.4,3.66,0.47,0.64,0.14413762092590332,0.2
1.2589631282527436,0.5595943319455237,1.0,0.7300000190734863,0.26,-0.17,0.75,-0.08,-0.11,0.4,3.72,0.48,-0.58,0.08129644393920898,0.2
1.256287924354191,-0.5283845286364004,1.0,-0.7200000286102295,0.26,0.19,0.75,-0.08,-0.11,0.4,3.78,0.48,0.64,0.10083723068237305,0.2
1.2288579991432727,0.5286803886771057,1.0,0.6899999976158142,0.23,-0.16,0.75,-0.09,-0.11,0.4,3.83,0.48,-0.61,0.0023653507232666016,0.2
1.2533784990514802,-0.5413961758566592,1.0,-0.7200000286102295,0.25,0.18,0.74,-0.09,-0.12,0.4,3.89,0.48,0.61,0.0031630992889404297,0.2
1.2431132850544804,0.5642276265238848,1.0,0.7400000095367432,0.24,-0.18,0.74,-0.09,-0.12,0.4,3.95,0.48,-0.63,0.0026602745056152344,0.2
1.2239161584047964,-0.5218882668971098,1.0,-0.6899999976158142,0.22,0.17,0.74,-0.09,-0.12,0.4,4.0,0.48,0.64,0.006659746170043945,0.2
1.2380297126848467,0.5543441929775259,1.0,0.7200000286102295,0.24,-0.17,0.74,-0.09,-0.12,0.4,4.05,0.48,-0.61,0.029810428619384766,0.2
1.2413434349566466,-0.5418053418114169,1.0,-0.7200000286102295,0.24,0.18,0.74,-0.09,-0.12,0.4,4.11,0.48,0.64,0.037203311920166016,0.2
1.226905732717515,0.5259457734704797,1.0,0.6899999976158142,0.23,-0.16,0.74,-0.09,-0.12,0.4,4.16,0.48,-0.63,0.008877277374267578,0.2
1.2455501933180837,-0.5276483052864399,1.0,-0.699999988079071,0.25,0.17,0.74,-0.09,-0.13,0.4,4.22,0.48,0.61,0.05408883094787598,0.2
1.2533784990514805,0.5313961257887577,1.0,0.7099999785423279,0.25,-0.18,0.74,-0.1,-0.13,0.4,4.28,0.48,-0.61,0.015775442123413086,0.2
1.2530207848272823,-0.5608897573304943,1.0,-0.7400000095367432,0.25,0.18,0.74,-0.1,-0.13,0.4,4.34,0.48,0.62,0.00916433334350586,0.2
1.2322609314459858,0.516348450764532,1.0,0.6899999976158142,0.23,-0.17,0.74,-0.1,-0.13,0.4,4.39,0.48,-0.64,0.012415885925292969,0.2
1.2390193572130688,-0.5357753039495181,1.0,-0.699999988079071,0.24,0.16,0.74,-0.1,-0.13,0.4,4.44,0.48,0.6,0.03335165977478027,0.2
1.2523023215653857,0.5298790787757635,1.0,0.7099999785423279,0.25,-0.18,0.74,-0.1,-0.14,0.4,4.5,0.48,-0.62,0.020567655563354492,0.2
1.2448588240264022,-0.5466675264751499,1.0,-0.7200000286102295,0.24,0.17,0.74,-0.1,-0.14,0.4,4.56,0.48,0.62,0.02140665054321289,0.2
1.2424082524936455,0.5332565511596471,1.0,0.7099999785423279,0.24,-0.18,0.74,-0.1,-0.14,0.4,4.61,0.48,-0.63,0.08459949493408203,0.2
1.236361280551232,-0.5719721991713701,1.0,-0.7400000095367432,0.24,0.17,0.74,-0.11,-0.14,0.4,4.67,0.48,0.62,0.06183147430419922,0.2
1.222564113625681,0.49010236489424397,1.0,0.6600000262260437,0.22,-0.17,0.74,-0.11,-0.14,0.4,4.72,0.48,-0.65,0.04982948303222656,0.2
1.251267107239999,-0.5660950441055408,1.0,-0.7300000190734863,0.25,0.16,0.74,-0.11,-0.15,0.4,4.78,0.47,0.58,0.005383014678955078,0.2
1.2555194140975319,0.507360872063517,1.0,0.699999988079071,0.26,-0.19,0.74,-0.11,-0.15,0.4,4.84,0.47,-0.65,0.017684221267700195,0.2
1.240325492093672,-0.5676927245672493,1.0,-0.7300000190734863,0.24,0.16,0.74,-0.11,-0.15,0.4,4.89,0.47,0.59,0.0019233226776123047,0.2
1.239187773515964,0.498922098504164,1.0,0.6800000071525574,0.24,-0.18,0.74,-0.11,-0.15,0.4,4.95,0.47,-0.65,0.021403074264526367,0.2
1.249615521557011,-0.6035905719442648,1.0,-0.7699999809265137,0.25,0.17,0.74,-0.12,-0.15,0.4,5.0,0.47,0.59,0.019595861434936523,0.2
1.2258603371565402,0.47810140583673444,1.0,0.6600000262260437,0.23,-0.18,0.74,-0.12,-0.16,0.4,5.06,0.46,-0.68,0.017749309539794922,0.2
1.2360339953268746,-0.5793748118536026,1.0,-0.7300000190734863,0.24,0.15,0.74,-0.12,-0.16,0.4,5.11,0.46,0.57,0.0017282962799072266,0.2
1.2531894030079638,0.5043085825333219,1.0,0.699999988079071,0.25,-0.2,0.74,-0.12,-0.16,0.4,5.17,0.46,-0.66,0.002569913864135742,0.2
1.240649625815451,-0.5881736807719972,1.0,-0.75,0.24,0.16,0.74,-0.12,-0.16,0.4,5.22,0.46,0.59,0.039418697357177734,0.2
1.2280268064656534,0.48082476137881264,1.0,0.6600000262260437,0.23,-0.18,0.74,-0.12,-0.17,0.4,5.28,0.45,-0.67,0.01115870475769043,0.2
1.2441512827970578,-0.6135066867936625,1.0,-0.7699999809265137,0.24,0.16,0.74,-0.13,-0.17,0.4,5.33,0.45,0.57,0.005896568298339844,0.2
1.2321357960929131,0.4599658419287635,1.0,0.6499999761581421,0.23,-0.19,0.74,-0.13,-0.17,0.4,5.39,0.45,-0.69,0.017360210418701172,0.2
1.2472321113972566,-0.6084206940733656,1.0,-0.7599999904632568,0.25,0.15,0.74,-0.13,-0.17,0.4,5.44,0.45,0.55,0.040598154067993164,0.2
1.248420345086836,0.47828899568581246,1.0,0.6800000071525574,0.25,-0.2,0.74,-0.13,-0.17,0.4,5.5,0.44,-0.68,0.0023643970489501953,0.2
1.2360339953268746,-0.5993747927801163,1.0,-0.75,0.24,0.15,0.74,-0.13,-0.18,0.4,5.56,0.44,0.57,0.009711265563964844,0.2
1.2422127519773905,0.45652392394614577,1.0,0.6499999761581421,0.24,-0.19,0.74,-0.13,-0.18,0.4,5.61,0.44,-0.67,0.025104761123657227,0.2
1.2563825335638459,-0.6442181243878031,1.0,-0.800000011920929,0.26,0.16,0.74,-0.14,-0.18,0.4,5.67,0.43,0.55,0.03143739700317383,0.2
1.2350921815570575,0.44793150714146573,1.0,0.6499999761581421,0.24,-0.2,0.74,-0.14,-0.19,0.4,5.73,0.43,-0.71,0.020959854125976562,0.2
1.240445866428551,-0.616522517257797,1.0,-0.7599999904632568,0.24,0.14,0.74,-0.14,-0.19,0.4,5.78,0.42,0.54,0.054758310317993164,0.2
1.2549307901870352,0.46045218870100135,1.0,0.6700000166893005,0.25,-0.21,0.74,-0.14,-0.19,0.4,5.84,0.42,-0.69,0.007903099060058594,0.2
1.2472321113972566,-0.6284206749998793,1.0,-0.7799999713897705,0.25,0.15,0.74,-0.14,-0.19,0.4,5.9,0.41,0.55,0.0466611385345459,0.2
1.2375000185560041,0.42076712297950203,1.0,0.6200000047683716,0.24,-0.2,0.74,-0.15,-0.2,0.4,5.95,0.41,-0.7,0.03333544731140137,0.2
1.2615299224943364,-0.6530234844068175,1.0,-0.800000011920929,0.26,0.15,0.73,-0.15,-0.2,0.4,6.01,0.4,0.51,0.005506038665771484,0.2
1.248964291297987,0.45339719662803935,1.0,0.6700000166893005,0.25,-0.22,0.73,-0.15,-0.2,0.4,6.07,0.4,-0.72,0.0015482902526855469,0.2
1.231024225929676,-0.6302580508067605,1.0,-0.7699999809265137,0.23,0.14,0.73,-0.15,-0.21,0.4,6.12,0.39,0.54,0.03981781005859375,0.2
1.2451613094771656,0.4143402558250224,1.0,0.6200000047683716,0.25,-0.21,0.73,-0.16,-0.21,0.4,6.18,0.39,-0.7,0.03526878356933594,0.2
1.2714539317015938,-0.6702910653790167,1.0,-0.8199999928474426,0.27,0.15,0.73,-0.16,-0.21,0.4,6.24,0.38,0.5,0.017685890197753906,0.2
1.2459075527738073,0.419933006143665,1.0,0.6399999856948853,0.25,-0.22,0.73,-0.16,-0.22,0.4,6.3,0.38,-0.73,0.0030028820037841797,0.2
1.2443684621408102,-0.6633103827937148,1.0,-0.800000011920929,0.24,0.14,0.73,-0.16,-0.22,0.4,6.35,0.37,0.51,0.04039740562438965,0.2
1.2472235204060467,0.3914124324116297,1.0,0.6100000143051147,0.25,-0.22,0.73,-0.17,-0.23,0.4,6.42,0.36,-0.72,0.14729666709899902,0.2
1.2658208773163957,-0.6809343206535409,1.0,-0.8199999928474426,0.27,0.14,0.73,-0.17,-0.23,0.4,6.47,0.36,0.48,0.061582088470458984,0.2
1.2489354893877525,0.42451665680406603,0.9900000095367432,0.6600000262260437,0.26,-0.24,0.73,-0.17,-0.23,0.4,6.54,0.35,-0.74,0.017046451568603516,0.2
1.2348459331438941,-0.686780671104035,1.0,-0.8199999928474426,0.23,0.13,0.73,-0.18,-0.24,0.4,6.59,0.34,0.52,0.02394843101501465,0.2
1.2285067371293148,0.3405133271733912,1.0,0.550000011920929,0.23,-0.21,0.73,-0.18,-0.24,0.4,6.64,0.34,-0.74,0.0862123966217041,0.2
1.291400306150938,-0.6977658667781663,1.0,-0.8299999833106995,0.29,0.13,0.73,-0.18,-0.25,0.4,6.7,0.33,0.43,0.05544710159301758,0.2
1.2753586683975335,0.4041609002802004,0.9900000095367432,0.6700000166893005,0.29,-0.27,0.73,-0.19,-0.25,0.4,6.78,0.32,-0.75,0.08724737167358398,0.2
1.237719691384476,-0.7119790835721242,1.0,-0.8399999737739563,0.24,0.13,0.73,-0.19,-0.26,0.4,6.83,0.31,0.49,0.0027399063110351562,0.2
1.2319475234370898,0.2995451184911374,1.0,0.5199999809265137,0.23,-0.22,0.72,-0.2,-0.26,0.4,6.89,0.3,-0.76,0.005772829055786133,0.2
1.3157459760960135,-0.7438870451679572,1.0,-0.8700000047683716,0.32,0.13,0.72,-0.2,-0.27,0.4,6.95,0.29,0.38,0.001697540283203125,0.2
1.2879923440164351,0.41402604625885225,0.9900000095367432,0.7099999785423279,0.3,-0.3,0.72,-0.2,-0.27,0.4,7.03,0.27,-0.78,0.07809185981750488,0.2
1.2101578826076855,-0.7340963380598506,1.0,-0.8500000238418579,0.21,0.12,0.72,-0.21,-0.28,0.4,7.07,0.27,0.5,0.032817840576171875,0.2
1.2145361178412515,0.24029959670698844,1.0,0.44999998807907104,0.21,-0.21,0.72,-0.21,-0.29,0.4,7.13,0.26,-0.77,0.018405437469482422,0.2
1.352363420857714,-0.767128299747554,1.0,-0.8799999952316284,0.35,0.11,0.72,-0.22,-0.29,0.4,7.2,0.24,0.31,0.033644676208496094,0.2
1.3262737533742854,0.4133092046996609,0.9800000190734863,0.7599999904632568,0.35,-0.35,0.72,-0.22,-0.3,0.4,7.29,0.22,-0.79,0.025547027587890625,0.2
1.2101578826076855,-0.7540963189863643,1.0,-0.8700000047683716,0.21,0.12,0.71,-0.23,-0.31,0.4,7.33,0.21,0.5,0.0060269832611083984,0.2
1.2049375162188403,0.1248156705182406,1.0,0.33000001311302185,0.2,-0.21,0.71,-0.24,-0.32,0.4,7.38,0.21,-0.79,0.0023543834686279297,0.2
1.4240961398907066,-0.7981630392720844,0.9900000095367432,-0.8700000047683716,0.43,0.07,0.71,-0.24,-0.33,0.4,7.46,0.18,0.16,0.0018906593322753906,0.2
1.3981422545964002,0.40132999995063084,0.9599999785423279,0.8399999737739563,0.44,-0.44,0.71,-0.24,-0.33,0.4,7.58,0.14,-0.79,0.01028585433959961,0.2
1.2203474606990377,-0.7919026233609254,1.0,-0.9100000262260437,0.22,0.12,0.7,-0.26,-0.35,0.4,7.62,0.14,0.49,0.0019016265869140625,0.2
1.2190711380270363,-0.039334979759105354,1.0,0.18000000715255737,0.22,-0.22,0.69,-0.28,-0.39,0.4,7.68,0.13,-0.79,0.0020987987518310547,0.2
1.5192430291313248,-0.7891068688240943,0.9599999785423279,-0.7599999904632568,0.56,-0.03,0.7,-0.27,-0.37,0.4,7.78,0.08,-0.05,0.006079673767089844,0.2
